chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr11	121348980	121349041	0.93611	0.01111	0.18539	0.01852	0.07912	1.0	0.02808	0.05701	0.0	0.02083	0.91228	1.0	0.99673	0.0	0.05152	0.87317	1.0	0.275	0.0107	0.06381	0.87545	0.05799	0.27661	0.1866	0.90948	0.88554	0.0	0.98925	0.21749	0.88173	0.37595
chr16	89435785	89435881	0.00513	0.01176	0.0	0.01571	0.0	0.0	0.01865	0.00156	0.00353	0.00333	0.00855	0.0	0.00944	0.05384	0.0	0.0	0.00476	0.98201	0.13357	0.93162	0.0	0.0	0.0	0.0	0.0	0.00581	0.0	0.0	0.02632	0.01111	0.0
chr2	146916083	146916100	0.0069	0.0	0.03757	0.01075	0.0	0.0	0.03023	0.02172	0.00697	0.00507	0.0	0.0	0.03881	0.0049	0.95046	0.07121	0.08864	0.2344	0.00389	0.00714	0.01076	0.00654	0.0	0.0	0.0	0.0	0.01658	0.0	0.01627	0.01676	0.00505
chr12	1352554	1353077	0.0037	0.00253	0.0057	0.00881	0.0	0.0	0.00901	0.00313	0.0087	0.00581	0.0	0.0	0.00582	0.82323	0.00379	0.00527	0.02454	0.12872	0.01901	0.00325	0.00729	0.00287	0.01176	0.00827	0.00301	0.0	0.00316	0.00642	0.00923	0.00278	0.00424
chr11	32934929	32934982	0.00769	0.0	0.0	0.0	0.01087	0.05882	0.00404	0.0105	0.0	0.83192	0.05983	0.0	0.00337	0.0	0.0	0.01905	0.089	0.0792	0.0	0.00893	0.0	0.0	0.01754	0.0	0.0	0.0643	0.0	0.0	0.0	0.07056	0.0
chr20	23106270	23106300	0.01619	0.85077	1.0	0.03571	0.0	0.0	0.04656	0.92353	0.05797	0.05618	0.01389	0.0	0.01126	0.0	0.01857	0.01042	0.0	0.05173	0.02115	0.03681	0.02521	0.0	0.0	0.0	0.0	0.0	0.8545	0.0	0.0	0.01515	0.0
chr16	11106763	11107020	0.13806	0.0	0.11644	0.0	0.82852	0.01058	0.00622	0.00295	0.00227	0.00314	0.00794	0.00939	0.00556	0.0	0.00565	0.03055	0.04152	0.06862	0.00455	0.00909	0.01068	0.00667	0.0	0.0	0.0	0.05095	0.0	0.0	0.16065	0.12584	0.0
chr3	4863740	4863820	0.01786	0.32876	0.03231	0.98551	0.0	0.0	0.01418	0.06557	0.98042	0.00912	0.0	0.0	0.0	0.00463	0.00347	0.0	0.0	0.15707	0.01438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00926	0.0	0.02623
chr18	47526621	47526673	0.0	0.0	0.0	0.0	0.00862	0.14238	0.03371	0.0	0.0	0.11937	0.0	0.0	0.02127	0.0	0.0	0.0	0.0	0.16096	0.0	0.0	0.0	0.02899	0.98246	0.83868	0.0	0.01087	0.0	0.0	0.0	0.0	0.0045
chr20	38712004	38712084	0.06472	0.04471	0.05602	0.02667	0.08799	0.13228	0.06377	0.00216	0.05762	0.02913	0.04306	0.0	0.04634	0.0	0.0	0.01042	0.00855	0.33498	0.0	0.0	0.17857	0.0	0.0	0.02381	0.0	0.11344	0.0	0.0	0.9697	0.06723	0.1096
chr1	28148293	28148511	0.05821	0.00743	0.01122	0.00556	0.01163	0.0	0.02972	0.00227	0.00488	0.01139	0.00952	0.01582	0.02495	0.05713	0.00249	0.01228	0.04201	0.15794	0.01971	0.00938	0.15945	0.00469	0.02014	0.02003	0.01104	0.01871	0.01468	0.99333	0.01639	0.05457	0.84752
chr3	24489699	24489783	0.0	0.0	0.02083	0.02381	0.0	0.0	0.03814	0.03377	0.10442	0.0175	0.0375	0.0	0.99517	0.0	0.02662	0.0	0.01667	0.28692	0.12455	0.0	0.94914	0.97778	0.04444	0.13005	0.03571	0.0	0.06319	0.05556	0.0	0.0	0.16975
chr15	31774078	31774434	0.01133	0.04137	0.01194	0.01294	0.0	0.01642	0.04166	0.01017	0.00329	0.00577	0.15453	0.00775	0.0125	0.00298	0.03821	0.00422	0.0105	0.17002	0.6712	0.00758	0.01637	0.0	0.00833	0.0	0.0	0.01326	0.03373	0.00667	0.09693	0.06566	0.00981
chr17	70785276	70785419	0.0125	0.0	0.0	0.0	0.02375	0.0	0.01026	0.0	0.00469	0.0	0.82366	0.0	0.05147	0.0	0.0	0.0	0.00556	0.14457	0.0	0.0	0.0	0.01836	0.02794	0.0	0.00676	0.0	0.0	0.0	0.0	0.0	0.00699
chr16	83997250	83997281	0.0	0.06765	0.0	0.03333	0.00862	0.0	0.04714	0.00371	0.01097	0.0	0.19581	0.87876	0.0055	0.03662	0.01089	0.0	0.0098	0.23538	0.00263	0.00595	0.01268	0.0	0.03581	0.02778	0.0	0.0	0.0	0.00952	0.0	0.00813	0.00397
chr2	144392841	144392881	0.01767	0.01	0.0	0.0	0.0	0.0	0.02324	0.00208	0.0	0.04494	0.0	0.01449	0.03919	0.0	0.17884	0.81706	0.29479	0.18327	0.0	0.01136	0.03833	0.05556	0.0	0.05417	0.01042	0.0	0.05025	0.0	0.01587	0.02083	0.0
chr2	233979823	233979903	0.0	0.0	0.0	0.33461	0.0	0.0	0.03675	0.00169	0.00751	0.00286	0.25694	0.0	0.00602	0.0192	0.0037	0.01282	0.93171	0.0558	0.02666	0.01794	0.00862	0.1005	0.07741	0.08995	0.0	0.02586	0.01697	0.0	0.11026	0.17827	0.03535
chr16	15765706	15765797	0.01779	0.01667	0.01235	0.01961	0.0	0.0	0.00707	0.00145	0.0045	0.00667	0.06614	0.01449	0.00358	0.0	0.0	0.01075	0.11421	0.07674	0.0	0.0	0.0	0.01235	0.0	0.0	0.0	0.00833	0.0	0.18492	0.24775	0.74124	0.01515
