chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr8	1094882	1094967	0.0319	0.9259	0.92855	0.96007	0.0	0.0	0.06749	0.8931	0.93483	0.0037	0.04949	0.02617	0.01896	0.02098	0.06105	0.01258	0.00546	0.97663	0.00649	0.0	0.09446	0.0431	0.01607	0.04457	0.00893	0.00794	0.0	0.0101	0.0	0.00641	0.00718
chr7	100320415	100320683	0.01133	0.02495	0.0	0.01258	0.00532	0.00813	0.04236	0.00757	0.03381	0.00256	0.00901	0.02367	0.00828	0.01307	0.01217	0.00444	0.01253	0.2218	0.00811	0.01106	0.95941	0.05336	0.03598	0.00855	0.02818	0.00352	0.00971	0.0	0.00433	0.00498	0.01903
chr19	19164989	19165282	0.00714	0.0	0.00813	0.0	0.00481	0.0	0.00851	0.00244	0.00218	0.00392	0.0	0.00463	0.00648	0.00501	0.89963	0.01835	0.00422	0.04547	0.03296	0.00362	0.02853	0.00498	0.0	0.0	0.0	0.00325	0.01064	0.00575	0.0	0.01373	0.06216
chr10	32743362	32743449	0.00488	0.0	0.0	0.0119	0.0	0.0	0.0068	0.00832	0.00217	0.9045	0.0068	0.0	0.0	0.0	0.0	0.0	0.02578	0.07323	0.0	0.0	0.0	0.0	0.0	0.01852	0.0	0.0	0.97222	0.0	0.0	0.0	0.0
chr19	58804556	58804722	0.0	0.0	0.0	0.0	0.01658	0.0	0.02804	0.00128	0.00303	0.00606	0.0	0.0	0.00347	0.84867	0.00505	0.00775	0.0	0.12566	0.03746	0.02606	0.01042	0.04142	0.0119	0.0	0.01517	0.0	0.00862	0.0	0.0	0.0	0.00292
chr1	28864346	28864406	0.02	0.01111	0.0	0.0	0.02512	0.04167	0.04387	0.00811	0.01151	0.06458	0.02381	0.07879	0.02884	0.16934	0.0	0.0303	0.01389	0.06667	0.07242	1.0	0.14643	0.01389	0.09695	0.06734	0.03273	0.03239	0.17467	0.0	0.08041	0.02384	0.0
chr13	80263010	80263177	0.02541	0.0	0.0	0.0	0.0	0.0	0.00262	0.00871	0.0052	0.0	0.0	0.0	0.00703	0.0	0.0	0.0	0.0	0.17571	0.0	0.0	0.01186	0.01042	0.0	0.0	0.0	0.0	0.0	0.95354	0.0	0.0	0.0
chr12	44119470	44119590	0.0	0.0	0.0	0.0	0.0	0.0	0.01216	0.0	0.005	0.0	0.0	0.0	0.85179	0.0	0.0	0.0	0.0	0.13657	0.0	0.0	0.0	0.01587	0.0	0.0	0.09167	0.0	0.0	0.0	0.0	0.0	0.0
chr17	72179462	72179704	0.0058	0.0	0.0	0.00606	0.00532	0.0157	0.01092	0.0012	0.001	0.00361	0.0	0.0	0.00443	0.00521	0.00482	0.0	0.00773	0.10285	0.0	0.0	0.02483	0.00505	0.00606	0.20586	0.00676	0.0	0.00949	0.0	0.92146	0.95518	0.00196
chr1	18916597	18916678	0.0	0.0	0.00952	0.0	0.0	0.0	0.02057	0.00709	0.00985	0.01313	0.8606	0.09753	0.01175	0.06349	0.01105	0.0098	0.02931	0.21383	0.00526	0.0	0.04676	0.0498	0.04898	0.01852	0.01923	0.02546	0.0	0.01111	0.00855	0.04992	0.07831
