chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr6	85298190	85298324	0.015	0.74991	0.75808	0.71647	0.01087	0.0	0.04266	0.71515	0.70697	0.00503	0.0	0.00758	0.01878	0.0299	0.03347	0.00667	0.0	0.79768	0.02239	0.02707	0.05536	0.06849	0.04932	0.07796	0.01893	0.0051	0.0	0.0	0.0	0.00926	0.00309
chr3	76736221	76736280	0.0087	0.0	0.03243	0.02564	0.0	0.0	0.02734	0.03241	0.01854	0.00505	0.0	0.01587	0.00926	0.0	0.9467	0.0	0.0	0.20427	0.0	0.01562	0.03102	0.06211	0.04167	0.0	0.02292	0.0	0.02778	0.0	0.0	0.0	0.0
chr1	15764981	15765043	0.00556	0.03569	0.0	0.0	0.0	0.0	0.02263	0.0067	0.00585	0.04312	0.01587	0.0	0.03973	0.0	0.00667	0.0	0.03583	0.18864	0.0	0.0	0.95872	0.0	0.0	0.0	0.01316	0.0	0.14412	0.0	0.0	0.03846	0.0
chr2	9649943	9650178	0.00357	0.00435	0.0045	0.0	0.07564	0.03391	0.01559	0.0	0.0	0.00766	0.02766	0.0	0.00551	0.00388	0.0	0.0	0.01811	0.11692	0.0785	0.83801	0.00431	0.0	0.02053	0.0	0.007	0.0146	0.00481	0.0	0.00362	0.0	0.00673
chr22	25324795	25324866	0.0	0.0	0.0	0.0	0.0	0.0	0.01205	0.00227	0.00119	0.91416	0.01042	0.01111	0.00518	0.0	0.0	0.0	0.0	0.15657	0.00556	0.0	0.00417	0.0	0.0	0.0	0.0125	0.01602	0.98495	0.0231	0.0	0.0	0.0
chr14	45664045	45664100	0.0	0.008	0.0	0.0	0.0	0.0	0.01752	0.01828	0.0558	0.00278	0.01449	0.03001	0.01693	0.78578	0.00379	0.0	0.00606	0.11457	0.00588	0.00581	0.0	0.0	0.01075	0.0	0.0	0.01684	0.0	0.00926	0.0	0.01515	0.01768
chr10	131658341	131658561	0.02222	0.0	0.01668	0.0	0.01431	0.00877	0.01596	0.01157	0.01053	0.00833	0.0	0.25676	0.00519	0.00505	0.00667	0.0	0.0155	0.18624	0.0	0.00676	0.01946	0.02728	0.0	0.01333	0.0291	0.0	0.0	0.98551	0.0	0.01042	0.0034
chr5	145284471	145284546	0.0	0.00833	0.0	0.02381	0.02273	0.0	0.0282	0.00298	0.01551	0.00588	0.0	0.0	0.87812	0.0	0.0	0.0	0.01389	0.11064	0.00625	0.0	0.10245	0.01754	0.0	0.0	0.0	0.01667	0.0	0.0	0.01449	0.0	0.0
chr3	195750746	195750823	0.02857	0.0	0.0	0.00926	0.00758	0.0	0.01373	0.0	0.00357	0.004	0.07048	0.0	0.00458	0.0	0.01433	0.00694	0.0	0.0313	0.01053	0.0	0.0119	0.0101	0.23333	0.2189	0.01684	0.04347	0.00714	0.00877	0.85886	0.81336	0.00439
chr6	162683961	162684035	0.0	0.0	0.01667	0.02564	0.0	0.0	0.06576	0.03458	0.01881	0.0	0.87179	1.0	0.12319	0.00641	0.0	0.02083	0.12462	0.31228	0.02167	0.18521	0.03906	0.0	0.01449	0.02778	0.02042	0.06298	0.0	0.0	0.08272	0.19401	0.33291
