chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr14	73061315	73061547	0.01405	0.97265	0.98401	1.0	0.02261	0.02516	0.08295	0.95894	0.99198	0.01574	0.02152	0.00575	0.02791	0.0323	0.03044	0.02354	0.0111	0.98947	0.00969	0.03079	0.01755	0.03476	0.03609	0.00877	0.02136	0.01102	0.01072	0.0	0.00457	0.01409	0.26679
chr1	65597686	65597729	0.02912	0.00625	0.0	0.01282	0.0	0.01587	0.03843	0.04015	0.02295	0.02248	0.04568	0.0	0.10271	0.0	0.9368	0.28002	0.07239	0.22415	0.0	0.01471	0.28884	0.16521	0.07727	0.09081	0.0384	0.02976	0.15495	0.13026	0.02838	0.06361	0.01091
chr10	134552298	134552767	0.0	0.005	0.0	0.00463	0.00472	0.0	0.00763	0.00324	0.00317	0.0	0.0	0.0	0.0	0.00605	0.00196	0.0	0.00645	0.16133	0.0876	0.93692	0.0	0.0	0.0	0.0	0.0	0.0	0.00342	0.0	0.00505	0.00407	0.0
chr16	6543402	6543461	0.0436	0.03353	0.04545	0.0	0.04298	0.01449	0.08549	0.02018	0.0094	0.96502	0.01282	0.02381	0.05488	0.01689	0.07708	0.31515	0.05221	0.19594	0.14565	0.16305	0.04833	0.11155	0.05739	0.04167	0.02116	0.01724	1.0	0.03148	0.01667	0.06863	0.02436
chr6	149581319	149582004	0.0075	0.0023	0.03595	0.00256	0.00248	0.0	0.02305	0.03947	0.00259	0.00162	0.0046	0.0	0.00326	0.7387	0.00616	0.00256	0.0	0.2285	0.03992	0.00654	0.01003	0.02531	0.01372	0.01545	0.0	0.00185	0.00234	0.0	0.01301	0.01614	0.0016
chr18	55418121	55418149	0.02784	0.0	0.00855	0.0119	0.0	0.01075	0.00595	0.00104	0.01902	0.10867	0.0	0.0	0.97501	0.0	0.01802	0.0	0.03044	0.23758	0.0	0.0	0.91438	0.01333	0.0	0.0	0.02008	0.00694	0.02381	0.0	0.0	0.01075	0.01157
chr22	41467230	41467362	0.01	0.0	0.0	0.0	0.0	0.0	0.00254	0.00634	0.0	0.0	0.22847	0.0	0.0	0.01464	0.0	0.96072	0.01626	0.04739	0.00303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98307	0.0	0.0	0.05299
chr16	57944948	57945060	0.0	0.0	0.0	0.04762	0.02778	0.23611	0.01287	0.0	0.00833	0.0	0.0	0.0	0.00741	0.0	0.01111	0.0	0.05458	0.1202	0.00833	0.0	0.0	0.0	0.0	0.0	0.0	0.06087	0.01389	0.0	0.98333	0.90133	0.0
chr5	498759	498884	0.04785	0.04451	0.0292	0.05357	0.0	0.0	0.05012	0.01085	0.0346	0.01427	0.89929	0.07924	0.03176	0.00388	0.05879	0.05705	0.0	0.26909	0.00817	0.0	0.19296	0.07879	0.04148	0.01667	0.00543	0.00658	0.02361	0.04567	0.0	0.0	0.13609
chr8	6719357	6719485	0.00714	0.06138	0.0	0.04938	0.0	0.0	0.05336	0.01975	0.04331	0.0045	0.01909	0.81174	0.00358	0.00794	0.01984	0.0	0.0	0.23822	0.0	0.0	0.00521	0.05973	0.03708	0.0	0.01042	0.0	0.0	0.0	0.0	0.00926	0.0
