chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr5	40436764	40436873	0.02713	0.97413	0.97103	1.0	0.0	0.0	0.04686	0.94525	0.97981	0.03813	0.01709	0.0	0.013	0.08519	0.10095	0.0	0.0	0.84284	0.0219	0.06212	0.00962	0.01515	0.01389	0.0	0.02424	0.00781	0.03409	0.0	0.00833	0.02191	0.09205
chr5	14705787	14705916	0.0	0.0	0.0	0.0	0.0	0.01111	0.00738	0.00441	0.00132	0.0	0.0	0.01709	0.0	0.01185	0.81711	0.0	0.00444	0.03642	0.00208	0.00568	0.01482	0.02698	0.0101	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.09584
chr15	76418855	76419031	0.0	0.0	0.0	0.0	0.0	0.0	0.00194	0.00092	0.00116	0.01111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16116	0.0	0.0	0.978	0.00606	0.0	0.0	0.03021	0.0	0.0051	0.0	0.0	0.0	0.0
chr11	68599170	68599339	0.0412	0.0	0.0	0.0	0.0	0.0	0.01216	0.00436	0.00526	0.96903	0.0	0.0	0.10155	0.0	0.00505	0.00926	0.02523	0.06651	0.0072	0.0	0.02683	0.0	0.0	0.0	0.0	0.04171	0.95824	0.0	0.0	0.02703	0.0528
chr3	149485707	149485802	0.00741	0.0	0.0	0.0	0.0	0.01042	0.01699	0.00139	0.00471	0.00513	0.0946	0.0	0.03	0.00887	0.01577	0.06348	0.05152	0.0929	0.1236	0.95669	0.10265	0.09055	0.0193	0.03131	0.01852	0.01073	0.0	0.02408	0.0	0.03623	0.00505
chr20	62418353	62418769	0.0029	0.0122	0.0	0.01058	0.00424	0.01377	0.01078	0.01574	0.01293	0.03937	0.0	0.0	0.01581	0.89066	0.00841	0.0033	0.00344	0.13677	0.05259	0.00309	0.05293	0.00749	0.01026	0.0	0.00424	0.00329	0.01914	0.0	0.00985	0.00771	0.01539
chr2	241261885	241261913	0.05385	0.03226	0.01948	0.01515	0.0	0.04934	0.05499	0.01591	0.07614	0.03662	0.03952	0.01481	0.107	0.0	0.04774	0.30679	0.02491	0.25439	0.00903	0.0	0.2015	0.1881	0.14756	0.12659	0.02063	0.0	0.066	0.96371	0.0	0.02857	0.03056
chr1	24032230	24032625	0.02524	0.00526	0.0	0.00694	0.00641	0.0	0.01042	0.00238	0.00412	0.05113	0.01968	0.0	0.89379	0.00222	0.03529	0.72394	0.06913	0.08981	0.00928	0.00481	0.01778	0.0	0.00667	0.01508	0.07886	0.01118	0.01552	0.0	0.00469	0.01417	0.0041
chr4	170672288	170672503	0.00606	0.0	0.01901	0.01042	0.02432	0.0	0.00718	0.00312	0.00651	0.04746	0.0	0.00641	0.00989	0.00926	0.01256	0.07749	0.03503	0.07377	0.0	0.0	0.03207	0.01595	0.02052	0.0	0.0	0.00735	0.03267	0.0	0.8616	0.83652	0.01921
chr4	3776301	3776370	0.0	0.0	0.00667	0.0	0.0	0.0	0.03161	0.00355	0.00936	0.0072	0.86773	0.03954	0.03032	0.00538	0.00852	0.0239	0.0	0.16106	0.01751	0.11064	0.02817	0.02476	0.00741	0.02894	0.01087	0.0	0.00532	0.0	0.09908	0.02615	0.0
