chr	start	end	adipocytes	aorta_endothel	bladder_epithelial	blood_b	blood_granulocytes	blood_monocytes	blood_nk	blood_t_cd4	blood_t_cd8	breast_basal_epithelial	breast_luminal_epithelial	colon_endocrine	colon_epithelial	endometrium_epithelial	fallopian_epithelial	fibroblast	gastric_epithelial	heart_cardiomyocyte	kidney_glomerular_endothel	kidney_glomerular_podocytes	kidney_tubular_endothel	kidney_tubular_epithelial	liver_hepatocytes	lung_alveolar_endothel	lung_alveolar_epithelial	lung_bronchus_epithelial	macrophage	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	pancreas_endothel	prostate_epithelial	saphenous_vein_endothel	skeletal_muscle	small_int_epithelial	smooth_muscle	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial
chr16	87269918	87270160	0.1527098946453785	0.016666666666666666	0.05072861398589172	0.9574999999999999	1.0	1.0	0.9410774410774412	0.7349255467390479	0.7394398148148148	0.008928571428571428	0.0499108734402852	0.01075268817204301	0.0	0.007407407407407408	0.12571621166161104	0.0991354971864717	0.036482381218780835	0.014109347442680775	0.0	0.030303030303030304	0.0	0.01075268817204301	0.025325600325600328	0.025641025641025644	0.024763135228251507	0.022988505747126436	0.9310656220606879	0.9770048309178744	0.011725955204216074	0.015151515151515152	0.027946300471408076	0.0	0.0	0.0	0.01	0.014492753623188406	0.007352941176470588	0.0	0.16468253968253968	0.0	0.051071428571428566	0.02722222222222222	0.0	0.040903540903540904
chr20	61520337	61520582	0.02452212431989985	0.0	0.0	0.0	0.0	0.0	0.0	0.025921910773662793	0.017501843315788978	0.03455828007477936	0.005847953216374269	0.003968253968253968	0.006898602438299137	0.0	0.0	0.022707842442187796	0.0022675736961451243	0.0	0.011080586080586081	0.0	0.004629629629629629	0.013333333333333334	0.9606625141284124	0.0	0.015969030088543574	0.0040650406504065045	0.0	0.018137254901960786	0.05812149045500968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013576617087512972	0.01075268817204301	0.01668520578420467	0.13604324794433903	0.010711768851303736	0.0	0.004901960784313725	0.009015594541910331
chr5	546732	546951	0.004901960784313725	0.0	0.049471179160269455	0.011857018308631211	0.007246376811594203	0.0	0.0	0.010386164612056608	0.006849881796690308	0.0	0.030303030303030304	0.9827586206896551	1.0	0.03529411764705882	0.009523809523809523	0.1259635031605664	0.014780078687376288	0.0	0.03321328531412565	0.015213675213675212	0.024305555555555552	0.026311899482631188	0.03881283881283881	0.011961722488038277	0.037478861008272774	0.012991339107261824	0.011182019977802441	0.2271967771034935	0.005987897551365044	0.011208576998050682	0.019428152492668622	0.09176890452576292	0.0656600851722803	0.035326086956521736	0.0	0.031055900621118012	0.004629629629629629	0.037151172744393085	0.008928571428571428	1.0	0.11643859649122805	0.015705838876570583	0.0	0.0
chr18	74701527	74701828	0.008888888888888889	0.006578947368421052	0.0032258064516129032	0.17660502610085815	0.004273504273504273	0.0036231884057971015	0.06666666666666667	0.03294620715583928	0.0764944481201302	0.0	0.0	0.014077425842131725	0.002702702702702703	0.006410256410256411	0.0	0.04563146213392518	0.0026352883495740637	0.0	0.0	0.003115264797507788	0.006289308176100628	0.0	0.001984126984126984	0.0043859649122807015	0.0	0.0044444444444444444	0.021516546870320456	0.2004553368153207	0.056223254135944735	0.9060126219819489	0.0	0.0045045045045045045	0.0	0.0	0.0	0.012142703632065335	0.0	0.0	0.011858797573083286	0.0	0.027427337636846093	0.0	0.0	0.0
chr4	68586059	68586178	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.02269230769230769	0.0058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01674641148325359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2023411371237458	0.0	0.0	0.9199404761904761	0.0	0.0	0.03333333333333333	0.019230769230769232	0.020833333333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.03185185185185185	0.020833333333333332
chr2	128483783	128483900	0.040106951871657755	0.01282051282051282	0.005714285714285714	0.22642579642579644	0.16113289760348584	0.3064403627063474	0.07671797629450382	0.0	0.0	0.0	0.0	0.011904761904761904	0.0	0.0	0.0	0.04325819657887969	0.00966183574879227	0.9846723044397464	0.010101010101010102	0.0	0.0	0.0	0.0	0.0	0.009523809523809523	0.016896120150187734	0.21076760521701965	0.1436966923236946	0.07200520648313517	0.0	0.0	0.0	0.0	0.014492753623188406	0.0	0.0	0.0	0.0	0.15898617511520735	0.0	0.025201612903225805	0.025641025641025644	0.011494252873563218	0.0
chr9	138073725	138073927	0.0	0.022222222222222223	0.010644257703081233	0.00849731663685152	0.0	0.0	0.01092896174863388	0.0018518518518518517	0.004627659574468085	0.0	0.005952380952380952	0.0	0.011328976034858388	0.017844886753603295	0.0	0.05214774500488787	0.01504277883504937	0.0	0.009389671361502348	0.0	0.010257562144354597	0.009419568822553898	0.005698421975452952	0.0044444444444444444	0.019735095822052347	0.0	0.007529704338214977	0.2043364409319641	0.012064828640015051	0.0	0.013513513513513514	0.0	0.0	0.0	0.004464285714285714	0.0	0.00390625	0.0	0.02536143102180838	0.003787878787878788	0.08272117672507029	0.9597531821412418	0.0	0.0
chr10	72213771	72213915	0.0	0.0	0.004545454545454545	0.028679653679653676	0.02407407407407407	0.006944444444444444	0.008130081300813009	0.005309139784946236	0.011544715447154472	0.007352941176470588	0.0	0.014492753623188406	0.06936382129059022	0.0	0.0	0.03146685030601388	0.9182018085512862	0.007751937984496124	0.0	0.0	0.0	0.0	0.0026881720430107525	0.005208333333333333	0.005847953216374269	0.0	0.017595934650455926	0.2807431614621157	0.006274509803921568	0.0	0.0	0.02314814814814815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014687902187902188	0.0446311858076564	0.006535947712418301	0.005208333333333333	0.05299808004726037
chr1	52624550	52624861	0.0	0.0	0.0	0.0	0.007407407407407408	0.0	0.007575757575757576	0.0	0.0023809523809523807	0.04246214614878209	0.0	0.0	0.0	0.02127659574468085	0.0	0.003105590062111801	0.0	0.20298995351626928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005555555555555556	0.0	0.07544124615020137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005681818181818182	0.0	0.009433962264150943	0.0	0.004081632653061224	0.009259259259259259	0.975609756097561	0.8473684210526317
chr17	49222957	49223186	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.011363636363636364	0.020833333333333332	0.028296547821165818	0.014814814814814814	0.8284832451499118	0.07270603937270605	0.006493506493506494	0.023758721127142182	0.0	0.05632183908045977	0.13888888888888887	0.013888888888888888	0.19272085938752603	0.06984353337294513	0.011494252873563218	0.031746031746031744	0.0	0.007694128787878788	0.19639308426073132	0.010795454545454546	0.01	0.027472527472527472	0.011494252873563218	0.0	0.027777777777777776	0.0	0.030303030303030304	0.0	0.04460374352847471	0.0	0.04138879138879139	0.030917874396135265	0.03	0.027846705266060104	0.03335417969564311
chr3	101411747	101411830	0.029239766081871343	0.07258658806190126	0.01465201465201465	0.03102766798418972	0.013605442176870748	0.016326530612244896	0.02666666666666667	0.029106845784900255	0.03145114576537446	0.03250261146846996	0.01075268817204301	0.024065540194572452	0.015350877192982454	0.023604465709728868	0.01353568498769483	0.06579520662218373	0.16167135768618743	0.033462078563003705	0.015384615384615385	0.08392769427252185	0.05833333333333333	0.06034606034606035	0.040681120686386595	0.1067812231314987	0.6590695334029325	0.03917294516372857	0.05244654203323558	0.2459008221966871	0.04192411388951378	0.03617216117216117	0.07524484971293482	0.053056884635832004	0.05092592592592593	0.022988505747126436	0.04643962848297213	0.036185610898254575	0.01020408163265306	0.05504877542548776	0.027252906976744186	0.015625	0.1400952380952381	0.02529137529137529	0.01932367149758454	0.03137065637065637
chr17	62663832	62664044	0.007936507936507936	0.0	0.03892615003280601	0.021025641025641025	0.07680602605414634	0.017105263157894738	0.008771929824561403	0.012171945701357467	0.007703081232492998	0.0	0.0	0.0	0.004651162790697674	0.24380952380952378	0.700437675070028	0.04100996429026537	0.01753985498709376	0.011904761904761904	0.018031189083820662	0.03809523809523809	0.011111111111111112	0.04523809523809524	0.0	0.006410256410256411	0.0	0.12794067171947357	0.01964067981517926	0.19387464387464384	0.004518371400198609	0.0	0.012620192307692308	0.016260162601626018	0.037481259370314844	0.011904761904761904	0.0	0.011494252873563218	0.02010233918128655	0.006289308176100628	0.04028132992327366	0.034355179704016914	0.014874141876430205	0.007751937984496124	0.011616161616161616	0.029922113773045447
chr9	72024669	72024813	0.15189827508668088	0.011363636363636364	0.14699251389423934	0.0	0.0	0.0	0.010101010101010102	0.013405943672519627	0.03087601668484021	0.9410866910866911	0.3104209799861974	0.14336917562724014	0.25145209027007026	0.0	0.009009009009009009	0.06887158155014395	0.011695906432748537	0.0	0.006060606060606061	0.03328136810279667	0.05109606705351386	0.008130081300813009	0.017360302112457284	0.007246376811594203	0.0	0.008547008547008546	0.018037402904424182	0.18866930171277996	0.002631578947368421	0.005434782608695652	0.060134271099744244	0.061126605814739686	0.03133903133903134	0.05555555555555555	0.027591036414565825	0.008771929824561403	0.0525974025974026	0.025055608979028855	0.0476044226044226	0.0331878477100924	0.08915223665223664	0.0	0.0	0.007751937984496124
