chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr9	128033519	128033569	0.87546	0.0	0.02222	0.0	0.95583	0.8216	0.04222	0.00826	0.00122	0.00803	0.08333	0.1244	0.14882	0.08239	0.0	0.67598	0.98307	0.04726	0.12217	0.04101	0.0	0.0	0.0	0.0	0.03701	0.96223	0.11122	0.0	0.99333	0.97734	0.02528
chr15	22896267	22896316	0.00667	0.0	0.0	0.0	0.00926	0.01961	0.01886	0.0	0.00333	0.02097	0.08364	0.0	0.95873	0.03264	0.01771	0.09097	0.03194	0.95874	0.0338	0.0	0.95464	0.12162	0.0	0.0	0.02209	0.00833	0.09145	0.0	0.0	0.00926	0.01409
chr7	45920285	45920376	0.00385	0.0	0.02045	0.01235	0.0	0.0	0.00322	0.0104	0.02046	0.01252	0.02319	0.01974	0.02583	0.0	0.92031	0.0	0.0	0.2788	0.00294	0.0	0.00595	0.02985	0.0	0.0	0.00781	0.00463	0.01443	0.00877	0.0	0.0	0.0
chr5	21482273	21482419	0.02062	0.01584	0.0216	0.01058	0.02609	0.00926	0.07952	0.00723	0.00814	0.00177	0.03808	0.15599	0.00962	0.04956	0.00367	0.01211	0.00962	0.24928	0.14455	0.96011	0.13761	0.00457	0.0	0.0223	0.01053	0.00571	0.01157	0.00585	0.02046	0.0058	0.0219
chr5	177850366	177850539	0.021	0.00444	0.00538	0.0	0.0125	0.0	0.0364	0.00503	0.01887	0.07631	0.02105	0.0	0.02303	0.91397	0.01631	0.01484	0.01624	0.16474	0.0	0.0041	0.12543	0.04177	0.02386	0.02426	0.01407	0.02002	0.07803	0.0	0.02931	0.03899	0.01009
chr21	42953914	42954004	0.12965	0.0	0.0	0.0	0.00862	0.0	0.02103	0.01201	0.0	0.96204	0.0	0.00877	0.15967	0.0	0.0	0.02913	0.13608	0.17	0.0	0.00833	0.0	0.0	0.01515	0.0	0.0	0.02096	0.9375	0.0	0.00952	0.05985	0.0113
chr10	133560114	133560303	0.06455	0.0	0.0	0.00775	0.0	0.0	0.01999	0.00292	0.00825	0.00581	0.0299	0.02855	0.01424	0.0	0.00327	0.0	0.0	0.14893	0.00526	0.0	0.03801	0.03	0.0	0.0098	0.0	0.0	0.00543	1.0	0.01334	0.0	0.18301
chr4	79519716	79519851	0.0	0.0	0.88772	0.01719	0.01676	0.00833	0.02275	0.06932	0.01133	0.00608	0.80521	0.08076	0.05145	0.0	0.01738	0.01278	0.00877	0.07458	0.00244	0.0	0.04629	0.0	0.0	0.01587	0.0	0.0	0.0	0.0	0.01273	0.03422	0.00309
chr1	32716981	32717213	0.01621	0.99636	0.0	0.92147	0.01231	0.0	0.07349	0.03818	1.0	0.00253	0.00529	0.0	0.00424	0.00314	0.02652	0.02719	0.00392	0.19578	0.00308	0.005	0.03026	0.00654	0.00556	0.00877	0.0	0.00362	0.0	0.00606	0.0	0.00498	0.0
chr2	15948155	15948337	0.0	0.01333	0.02815	0.01149	0.0	0.0	0.02929	0.0175	0.0192	0.01627	0.00926	0.90594	0.02262	0.0	0.0	0.03608	0.02655	0.16042	0.00435	0.0	0.06212	0.02349	0.03666	0.0	0.00806	0.0	0.0	0.0	0.0	0.00855	0.15207
chr2	40994821	40994893	0.00952	0.0	0.0	0.0	0.0	0.0	0.01247	0.0	0.0	0.01852	0.0	0.0	0.03768	0.0	0.00833	0.0	0.0	0.13333	0.0	0.0	0.05492	0.97101	1.0	0.96825	0.0	0.06039	0.00806	0.0	0.0	0.0	0.0
chr12	105752694	105752938	0.034	0.83135	0.00775	0.02114	0.01087	0.0	0.05962	0.91577	0.0	0.0	0.0	0.0	0.00454	0.00617	0.05323	0.0	0.0	0.22539	0.01753	0.02812	0.02349	0.0	0.01587	0.0	0.01087	0.0	0.02145	0.0	0.01042	0.0	0.01111
chr12	109651999	109652024	0.0	0.0	0.0	0.0	0.88713	0.2823	0.00602	0.00152	0.0	0.0	0.0	0.20112	0.0	0.0	0.00595	0.09116	0.04222	0.13047	0.01875	0.00926	0.0125	0.0	0.0101	0.04959	0.95007	0.11648	0.0	0.04388	0.06591	0.0119	0.10439
chr7	116370272	116370392	0.01667	0.0	0.02815	0.02346	0.00806	0.0	0.02606	0.00195	0.01631	0.0	0.01449	0.05413	0.00292	0.00407	0.0	0.88988	0.03342	0.21333	0.01333	0.02252	0.0	0.0119	0.01333	0.0	0.0	0.01613	0.0	0.98958	0.0	0.0	0.90415
chr10	66954174	66954221	0.05228	0.04203	0.01149	0.04151	0.02778	0.0	0.0616	0.00662	0.02052	0.0	0.00877	0.0	0.0501	0.02116	0.025	0.01042	0.08754	0.23485	0.67409	0.01562	0.005	0.04171	0.01333	0.02381	0.0	0.0	0.03147	0.01389	0.05159	0.72125	0.00918
chr9	36328279	36328308	0.18234	0.0125	0.0	0.0	0.0	0.01905	0.04011	0.0	0.00488	0.02238	0.13272	0.02167	0.0282	0.01058	0.0	0.06349	0.72105	0.175	0.03842	0.0	0.02053	0.01667	0.0	0.0	0.0	0.07517	0.01389	0.01042	0.09701	0.10713	0.13127
chr17	32437883	32437971	0.09096	0.0	0.02083	0.0	0.0125	0.02564	0.09059	0.03437	0.04373	0.05095	0.21581	0.05556	0.03363	0.00833	0.01635	0.10317	0.0	0.25555	0.02057	0.08333	0.14475	0.0	0.0	0.0	0.13635	0.07055	0.02705	0.0	0.93485	0.26463	0.01901
chr6	39346243	39346284	0.0	0.01943	0.01389	0.0283	0.01042	0.0	0.02286	0.01398	0.01306	0.03838	0.0	0.0	0.0145	0.0	0.03474	0.01827	0.04748	0.24115	0.0072	0.0	0.89388	0.00926	0.02615	0.0	0.0197	0.0	0.00581	0.0098	0.00794	0.0	0.00775
chr14	99787363	99787405	0.0	0.0	0.0	0.95055	0.0	0.0	0.00829	0.00325	0.09547	0.03504	0.0	0.0	0.01472	0.0	0.00575	0.0	0.0	0.13203	0.0925	0.0	0.02744	0.0	0.0	0.0	0.0	0.01136	0.80143	0.02222	0.0	0.0	0.12839
chr13	43186385	43186463	0.79504	0.08498	0.01449	0.00813	0.01812	0.01449	0.09607	0.01491	0.02251	0.05618	0.31262	0.05746	0.08625	0.00595	0.00848	0.01075	0.10137	0.24737	0.12347	0.03197	0.00472	0.00877	0.0	0.01149	0.0	0.11523	0.10457	0.0	0.2441	0.27955	0.00774
chr9	136726319	136726514	0.01053	0.0663	0.14083	0.10501	0.0061	0.0	0.01048	0.08733	0.06169	0.0	0.0	0.0	0.00898	0.13754	0.00333	0.0045	0.03147	0.95183	0.20032	0.01246	0.01	0.02162	0.83417	0.11862	0.0	0.0511	0.0	0.0	0.0	0.0303	0.02932
chr13	25668850	25668945	0.0	0.00714	0.03236	0.01149	0.0	0.0	0.02382	0.01626	0.02525	0.0025	0.7433	0.07226	0.01605	0.0	0.05058	0.00901	0.0	0.10513	0.0	0.0	0.05107	0.01235	0.01149	0.02292	0.0	0.00595	0.02116	0.13763	0.05253	0.08084	0.04436
chr15	62571440	62571509	0.02222	0.0	0.00813	0.01149	0.00893	0.0	0.05768	0.00524	0.00156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18202	0.01825	0.15674	0.02012	0.3172	0.96942	0.98214	0.0	0.00714	0.0	0.00741	0.02564	0.02146	0.01011
chr18	33286192	33286271	0.02736	0.0	0.0	0.01111	0.04805	0.64197	0.00251	0.01222	0.00346	0.02421	0.0	0.00741	0.72461	0.0261	0.84847	0.01939	0.01823	0.11108	0.0	0.0	0.03392	0.00741	0.0	0.01111	0.06433	0.01469	0.0	0.03156	0.02828	0.00709	0.0045
