chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr1	210461562	210461584	0.12046	0.07194	0.01667	0.02439	0.00714	0.02469	0.03138	0.02666	0.03276	0.04476	0.92432	0.85556	0.01984	0.02083	0.06627	0.00565	0.05605	0.24134	0.00294	0.00893	0.03241	0.16032	0.87451	0.15501	0.0	0.02222	0.03533	0.23879	0.96916	0.9764	0.89586
chr3	187869546	187869993	0.01427	0.0	0.0	0.0	0.0	0.00556	0.00382	0.00855	0.0	0.96	0.0	0.0	0.8045	0.01721	0.00586	0.96902	0.0	0.15448	0.0	0.00342	0.00481	0.0	0.0	0.0	0.0	0.00746	0.84904	0.0	0.0479	0.0	0.0037
chr12	100869466	100869575	0.0	0.0	0.0	0.07692	0.0	0.0	0.05114	0.02434	0.15152	0.0	0.0	0.0	0.0	0.02083	0.96032	0.03704	0.0	0.425	0.0	0.0	0.06078	0.05787	0.14286	0.03333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	163586841	163586916	0.0	0.0	0.02299	0.04181	0.01316	0.0	0.04673	0.01373	0.03762	0.00417	0.0	0.01515	0.02396	0.0	0.0	0.0	0.0119	0.19209	0.10343	0.97295	0.04608	0.04957	0.0	0.02083	0.0	0.01389	0.01042	0.0	0.0	0.0	0.0
chr13	114452701	114452877	0.0	0.02558	0.0155	0.02482	0.02318	0.04793	0.07557	0.0	0.01171	0.0	0.03527	0.00556	0.02541	0.9504	0.02988	0.10745	0.02399	0.2287	0.03879	0.10054	0.09805	0.08693	0.03476	0.03536	0.01	0.02093	0.0	0.02845	0.00529	0.04794	0.03994
chr1	78448741	78449124	0.0	0.0	0.0049	0.0	0.00439	0.00725	0.00944	0.00367	0.00402	0.02448	0.0	0.01332	0.0285	0.00282	0.07832	0.22214	0.27139	0.03231	0.03906	0.02937	0.9712	0.00913	0.13547	0.10214	0.0547	0.00391	0.05044	0.11432	0.00939	0.02864	0.0898
chr7	97944836	97944913	0.1272	0.9875	0.16659	0.33431	0.03042	0.35093	0.03868	0.14005	0.2013	0.0	0.03448	0.0	0.04198	0.0	0.02007	0.01515	0.0	1.0	0.01051	0.0	0.0	0.0	0.0	0.01587	0.01389	0.01471	0.0	0.0	0.0	0.0	0.03977
chr8	92405862	92405928	0.99167	0.96583	1.0	1.0	1.0	1.0	0.99336	0.98612	0.93882	0.9966	1.0	1.0	0.99753	0.97222	0.97509	1.0	1.0	1.0	0.95683	1.0	1.0	0.95638	1.0	1.0	0.99038	1.0	1.0	0.36708	1.0	0.98485	0.99479
chr1	43721709	43721780	0.00476	0.01935	0.83935	0.03072	0.00641	0.0	0.04376	0.1251	0.05044	0.00427	0.01806	0.0	0.08738	0.0	0.02085	0.0444	0.0	0.27295	0.02686	0.0	0.02818	0.02409	0.01333	0.00952	0.0	0.0	0.0	0.00926	0.0	0.00813	0.00303
chr20	33519774	33519989	0.03462	0.0	0.03181	0.02245	0.76916	0.14137	0.02183	0.01065	0.01124	0.04204	0.02106	0.02323	0.1586	0.21013	0.01244	0.0311	0.02616	0.19709	0.06385	0.00641	0.06089	0.03723	0.02741	0.04845	0.01806	0.01543	0.0581	0.0	0.01612	0.02241	0.01036
chr12	21609658	21609683	0.0338	0.14129	0.0098	1.0	0.01515	0.0	0.06047	0.85288	0.99532	0.01852	0.0	0.00877	0.0092	0.00521	0.00777	0.0	0.03034	0.1201	0.04335	0.01643	0.0	0.0	0.0	0.0	0.0	0.02774	0.0	0.00855	0.03352	0.04212	0.01452
chr3	53695715	53695728	0.186	0.0	0.01389	0.0	0.00926	0.01667	0.07347	0.01199	0.00156	0.0	0.01961	0.0	0.02681	0.0	0.00797	0.27764	0.90486	0.22525	0.05726	0.0	0.08771	0.0	0.18452	0.01235	0.0061	0.00833	0.0	0.00758	0.09899	0.2702	0.0
chr14	75821832	75822003	0.31763	0.0	0.0	0.0	0.01801	0.0	0.04073	0.0	0.00553	0.0049	0.0	0.0	0.10697	0.00476	0.01286	0.07484	0.15306	0.04337	0.21643	0.0	0.1717	0.92491	0.12103	0.97741	0.01	0.12604	0.0	0.0098	0.00694	0.02626	0.00595
chr10	131421101	131421319	0.86629	0.0	0.00546	0.00538	0.01499	0.42828	0.02906	0.00439	0.00514	0.00925	0.01315	0.03876	0.33999	0.11054	0.0	0.20443	0.02035	0.16583	0.12225	0.00333	0.0	0.0	0.0	0.01111	0.02134	0.33323	0.0	0.03248	0.01533	0.01972	0.14136
chr2	101408477	101408677	0.01905	0.02667	0.03175	0.01905	0.02381	0.05308	0.038	0.01722	0.03366	0.03186	0.11247	0.92641	0.04258	0.02089	0.28483	0.01111	0.01667	0.21075	0.03708	0.00676	0.00568	0.14786	0.05449	0.30556	0.95185	0.01087	0.20712	0.0	0.0	0.0	0.05147
chr12	125500337	125500718	0.00312	0.07033	0.08969	0.01058	0.0	0.00868	0.02831	0.00427	0.0	0.00406	0.0	0.03465	0.00131	0.00531	0.00172	0.01327	0.01042	0.11823	0.74177	0.97363	0.0	0.00362	0.01558	0.00546	0.00278	0.00936	0.0049	0.00505	0.01864	0.01095	0.01287
chr5	78443921	78443970	0.0	0.01719	0.02222	0.0	0.0	0.0	0.02064	0.00364	0.01213	0.00417	0.81988	0.00833	0.04301	0.00694	0.0	0.0098	0.01333	0.15592	0.0	0.0	0.0	0.0	0.0	0.01587	0.0	0.0	0.01389	0.0119	0.0119	0.0	0.01323
chr17	80798129	80798564	0.90527	0.00333	0.0	0.00333	0.71818	0.88497	0.01874	0.00728	0.00374	0.00179	0.01429	0.05388	0.02996	0.03861	0.0	0.66579	0.99663	0.0525	0.00617	0.02486	0.03499	0.0201	0.00947	0.05235	0.01138	0.89109	0.01036	0.01528	0.97294	0.92259	0.14366
chr2	28680056	28680267	0.12853	0.0	0.0	0.0	0.0	0.0	0.01793	0.00133	0.00548	0.00287	0.00617	0.0	0.77878	0.00362	0.00725	0.0143	0.02326	0.15669	0.01554	0.01564	0.03558	0.01802	0.0303	0.0	0.01898	0.02273	0.01806	0.00606	0.0	0.05029	0.00362
