chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr9	91599538	91599651	0.93226	0.01693	0.01333	0.0	0.96155	0.96825	0.0477	0.02842	0.01566	0.97129	0.85714	0.09124	0.95362	0.00944	0.0927	0.99359	1.0	0.35028	0.0	0.08214	0.09782	0.401	0.27456	0.29123	0.18404	0.96707	0.12451	0.92757	1.0	0.98374	0.03445
chr3	170876932	170877101	0.01579	0.04841	0.0	0.0	0.01755	0.0	0.04277	0.02126	0.00238	0.0	0.0	0.01587	0.00285	0.01888	0.0	0.0	0.0	0.99537	0.04487	0.9631	0.01208	0.0	0.0	0.0	0.0	0.00833	0.0	0.0	0.0	0.00775	0.01005
chr9	15280137	15280401	0.0	0.00608	0.27288	0.0	0.01087	0.02392	0.01909	0.14307	0.00188	0.10954	0.13671	0.00444	0.03495	0.00842	0.94785	0.01425	0.00617	0.14069	0.01177	0.10549	0.02787	0.0	0.0	0.0098	0.0041	0.00397	0.07577	0.0	0.00813	0.00641	0.02469
chr17	76178604	76178888	0.00548	0.0	0.0049	0.0	0.00952	0.01949	0.01771	0.00321	0.00078	0.00538	0.0	0.00476	0.01262	0.01167	0.00183	0.0	0.0	0.13038	0.03879	0.0	0.97637	0.0	0.0	0.00585	0.02952	0.0188	0.00543	0.0	0.0084	0.00444	0.05489
chr10	21183614	21183640	0.0	0.10624	0.0	0.06144	0.01562	0.0	0.03344	0.01666	0.05673	0.0098	0.0	0.0	0.0	0.93305	0.00575	0.0	0.0	0.32889	0.00785	0.0119	0.01562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr13	30434355	30434396	0.04077	0.0	0.99099	0.01282	0.0	0.0	0.03378	0.1903	0.00179	0.0	0.0	0.0	0.0	0.0	0.00556	0.0	0.0	0.26225	0.0	0.0	0.02333	0.0	0.0	0.0	0.0	0.0	0.00625	0.0	0.0	0.0098	0.00476
chr22	30617770	30617797	0.0	0.82975	0.03519	0.17851	0.0	0.0303	0.01585	0.04165	0.06998	0.00417	0.02568	0.0	0.0	0.0119	0.0302	0.00926	0.0	0.09018	0.0	0.01316	0.0	0.05882	0.01587	0.02083	0.0	0.00962	0.12879	0.0	0.0101	0.01149	0.00575
chr4	14955071	14955166	0.0	0.0	0.0	0.0	0.0	0.0	0.00789	0.00391	0.01056	0.0	0.15344	0.77165	0.0101	0.0	0.0	0.0	0.0	0.15751	0.0	0.0	0.01471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06564	0.0	0.0
chr13	46906510	46906712	0.05476	0.05152	0.0	0.82488	0.0	0.01667	0.05978	0.07094	0.8299	0.0	0.0	0.0	0.04416	0.0	0.07687	0.01961	0.0119	0.10371	0.005	0.0	0.07999	0.05431	0.04623	0.03706	0.0	0.027	0.01557	0.0	0.0802	0.00901	0.0124
chr3	77476599	77476657	0.0125	0.0425	0.01754	0.0	0.0	0.0	0.07239	0.02662	0.03878	0.01383	0.12919	0.0	0.03398	0.0	0.0	0.0	0.0	0.38492	0.0	0.0	0.13095	0.98246	0.98667	0.17464	0.0	0.02083	0.06014	0.0	0.0	0.0	0.0
