chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr20	24929687	24929717	0.0282	0.93367	0.97135	0.97222	0.03125	0.00926	0.07264	0.96119	0.98829	0.02241	0.10847	0.0803	0.01122	0.01042	0.02729	0.02904	0.02222	0.97176	0.00345	0.01389	0.00658	0.0	0.0	0.0	0.0	0.03273	0.03381	0.0	0.18056	0.07776	0.00538
chr19	45445708	45445861	0.0	0.02255	0.0	0.07536	0.00439	0.0045	0.01195	0.01103	0.02645	0.00482	0.0	0.02299	0.00447	0.0178	0.95232	0.0	0.0	0.11747	0.21352	0.02413	0.01299	0.05129	0.02204	0.00617	0.00906	0.01497	0.01034	0.00476	0.00556	0.00397	0.0054
chr17	47417047	47417253	0.0	0.0	0.00694	0.0068	0.00625	0.0	0.0139	0.0119	0.0	0.0	0.00709	0.0	0.00559	0.0	0.0	0.00794	0.0	0.15903	0.05437	0.96264	0.0	0.0	0.0101	0.0	0.0	0.0	0.00781	0.00901	0.0	0.0	0.0
chr3	52965583	52965654	0.01212	0.0	0.0	0.0	0.00962	0.0	0.00561	0.02021	0.00167	0.95157	0.0	0.0	0.12969	0.0	0.13768	0.0	0.00654	0.06058	0.00244	0.0	0.01584	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0231	0.0
chr22	47046769	47047027	0.0	0.01111	0.01987	0.0	0.0	0.0	0.06453	0.01628	0.00387	0.00169	0.00556	0.0	0.04581	0.95713	0.00757	0.02247	0.0	0.20021	0.1303	0.0	0.0	0.00877	0.0	0.0	0.00694	0.00581	0.0049	0.0	0.0	0.0125	0.0
chr19	10584739	10584831	0.0	0.0	0.0	0.0	0.0119	0.0	0.03099	0.01095	0.01875	0.0138	0.01111	0.01111	0.01349	0.00521	0.0	0.01587	0.01481	0.18547	0.00312	0.01136	0.81572	0.03122	0.03056	0.03159	0.0	0.01824	0.02788	0.01515	0.0	0.0	0.0113
chr18	67682264	67682488	0.0125	0.0	0.0	0.0	0.01136	0.0	0.04651	0.0	0.0	0.0	0.0	0.0	0.00358	0.01111	0.0	0.0	0.0	0.06469	0.00244	0.0	0.00862	0.0	0.0	0.0	0.0	0.00641	0.0	0.99242	0.0	0.00833	0.00505
chr13	37458986	37459086	0.01176	0.02857	0.0	0.01754	0.0	0.03704	0.01081	0.0119	0.0293	0.0	0.94815	0.03704	0.92365	0.00833	0.09603	0.02083	0.01667	0.23457	0.01556	0.01389	0.16642	0.0	0.01587	0.0	0.0	0.0119	0.03125	0.05882	0.01389	0.0	0.0
chr17	6410530	6410853	0.02408	0.00909	0.0	0.00565	0.00758	0.0	0.02319	0.00317	0.00233	0.00269	0.0	0.32262	0.01364	0.00355	0.0	0.00946	0.19092	0.19769	0.01772	0.0	0.0	0.0	0.0	0.00855	0.0	0.03269	0.0	0.0	0.98466	0.9436	0.00616
chr1	150748460	150748619	0.02205	0.00714	0.0	0.01075	0.0	0.0	0.01344	0.00773	0.0081	0.00208	0.0	0.00855	0.00533	0.03333	0.01107	0.64256	0.0475	0.07862	0.00426	0.00676	0.03159	0.05005	0.03639	0.02593	0.0	0.0	0.0	0.0	0.00556	0.00694	0.0
chr17	75164026	75164251	0.0	0.0	0.0	0.0119	0.0	0.0	0.00186	0.0	0.0	0.0	0.0	0.99167	0.0	0.0	0.0	0.01361	0.0	0.01111	0.14155	0.43434	0.01562	0.0	0.0	0.0	0.0	0.0	0.00893	0.0	0.0	0.0	0.0
chr11	124071489	124071677	0.00426	0.01455	0.0	0.0	0.73188	0.2335	0.01699	0.00487	0.00651	0.0	0.00833	0.01112	0.01816	0.0	0.02555	0.00521	0.00606	0.11935	0.02247	0.01096	0.0	0.0	0.0	0.0	0.00758	0.00962	0.0	0.00694	0.05327	0.0734	0.00327
chr3	178137517	178137615	0.04808	0.0	0.0	0.0	0.0	0.0	0.00485	0.0	0.00312	0.00556	0.33387	0.0	0.03183	0.0	0.00694	0.0	0.0	0.12271	0.0	0.0	0.06275	0.96034	0.93155	1.0	0.0866	0.03333	0.0	0.0	0.0	0.0	0.15228
chr3	192982548	192982592	0.01111	0.0	0.01075	0.01282	0.0	0.05556	0.02367	0.00383	0.0042	0.02937	0.02012	0.0	0.43651	0.0	0.02796	0.0	0.85625	0.20892	0.0	0.0	0.027	0.01333	0.0	0.0	0.0	0.27454	0.00532	0.0	0.12042	0.02564	0.0
chr13	22040988	22041068	0.85631	0.00667	0.0	0.0	0.02402	0.0	0.07367	0.0012	0.00776	0.02367	0.0	0.0	0.88548	0.0	0.00439	0.11451	0.02067	0.08934	0.0	0.0	0.0101	0.00901	0.0	0.0	0.005	0.10013	0.0119	0.0	0.02836	0.00565	0.00805
chr17	65756365	65756502	0.03205	0.07018	0.02146	0.00926	0.0	0.01235	0.01651	0.00298	0.01324	0.0505	0.0	0.0	0.12213	0.01675	0.0037	0.01235	0.02771	0.84722	0.00679	0.0	0.01126	0.0	0.0	0.01149	0.00735	0.06138	0.03103	0.0101	0.02564	0.19113	0.0
chr2	178196315	178196369	0.04948	0.0	0.0	0.0	0.00735	0.0	0.02033	0.00397	0.0	0.00521	0.89194	0.02068	0.02098	0.0	0.17403	0.01309	0.16727	0.03341	0.02625	0.11852	0.00556	0.01075	0.09628	0.0	0.0	0.04104	0.03356	1.0	0.31765	0.22961	0.8863
chr10	135175370	135175578	0.01516	0.80447	0.0	0.0	0.0	0.0	0.03435	0.04032	0.22507	0.00265	0.0	0.00794	0.01486	0.00355	0.0205	0.02607	0.06123	0.12484	0.11395	0.06264	0.0131	0.0	0.0	0.0	0.00676	0.0	0.01013	0.03597	0.01389	0.03843	0.00256
chr14	93435957	93436196	0.00541	0.00476	0.02112	0.0	0.0	0.0	0.04531	0.02081	0.00681	0.0	0.00741	0.00794	0.0	0.90422	0.01063	0.00855	0.01915	0.20592	0.7088	0.04118	0.0	0.0	0.0	0.02469	0.0	0.00532	0.0	0.0	0.0	0.0	0.18691
chr2	88488204	88488284	0.01176	0.0	0.87513	0.0303	0.0	0.0	0.05281	0.09081	0.02509	0.00625	0.0	0.0	0.04444	0.0	0.01961	0.0	0.0	0.28889	0.0	0.0	0.06988	0.0	0.0	0.0	0.0	0.01471	0.0125	0.0	0.01449	0.0	0.00538
chr14	105454493	105454517	0.00488	0.01831	0.01235	0.05607	0.01389	0.00833	0.03694	0.00667	0.0635	0.00298	0.22989	0.96336	0.02072	0.03805	0.0049	0.00556	0.07649	0.17331	0.08584	0.95564	0.05076	0.03643	0.11533	0.08807	0.94888	0.0	0.00568	0.00855	0.0	0.0	0.0413
chr20	24200325	24200512	0.01586	0.22104	0.07575	0.70218	0.01425	0.00813	0.05842	0.07737	0.8323	0.00256	0.02529	0.0	0.00507	0.00309	0.01134	0.0	0.0	0.22482	0.004	0.00403	0.0162	0.01134	0.00641	0.0	0.0	0.00362	0.0	0.00538	0.01282	0.0	0.01971
chr7	117288685	117288711	0.03968	0.19415	0.04778	0.03302	0.9505	0.78549	0.05668	0.05314	0.14986	0.00617	0.86905	1.0	0.17175	0.00794	0.02701	0.90696	0.99394	0.26108	0.00694	0.02042	0.06755	0.0	0.01667	0.03439	0.98077	0.81921	0.0	0.02409	0.99099	0.9674	0.07262
chr20	17712437	17712706	0.00696	0.01572	0.00556	0.01587	0.0	0.0	0.01578	0.00639	0.03543	0.11097	0.02667	0.0	0.00385	0.0	0.0	0.00538	0.0	0.22418	0.01089	0.00342	0.0	0.0	0.02128	0.0	0.0	0.0	0.74966	0.00476	0.00513	0.00498	0.04633
chr14	79782385	79782432	0.0	0.0	0.0	0.0	0.0	0.0	0.01722	0.00675	0.00808	0.00265	0.0	0.0	0.00327	0.0	0.01249	0.0	0.0	0.16123	0.11284	0.0	0.00962	1.0	0.97298	0.33436	0.00658	0.07508	0.0	0.0	0.0	0.0	0.0
chr19	39354785	39354923	0.00556	0.80627	0.0	0.74202	0.0	0.01389	0.01376	0.02489	0.07596	0.01768	0.00926	0.02513	0.00309	0.0049	0.00407	0.0	0.03391	0.03632	0.00541	0.0	0.00926	0.0	0.0	0.0	0.0	0.01493	0.0125	0.0	0.0	0.00901	0.00439
chr13	24270464	24270645	0.0	0.04396	0.01961	0.0667	0.01829	0.0	0.04089	0.02414	0.15047	0.0	0.0	0.0	0.00227	0.00417	0.01996	0.0	0.02947	0.07602	0.00471	0.00625	0.00581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92522	0.42206	0.00712
chr14	20786960	20787047	0.0	0.00645	0.0	0.01667	0.0	0.0	0.00628	0.0	0.00731	0.00263	0.00641	0.0068	0.0021	0.00775	0.0	0.02341	0.00813	0.08558	0.00357	0.0	0.0	0.0452	0.82477	0.96186	0.01905	0.0	0.00658	0.0	0.0	0.0	0.26745
chr11	20066600	20066808	0.01799	0.01745	0.0	0.0	0.88912	0.79117	0.05394	0.00675	0.01306	0.00541	0.00469	0.0	0.01215	0.92446	0.75788	0.02211	0.01743	0.23875	0.25742	0.03856	0.97067	0.00758	0.20224	0.00952	0.04155	0.00403	0.00556	0.02533	0.02036	0.02827	0.25311
